User,UserDom,Group,GroupDom,Modify
jsilfies,NA,CPLITI01M_Secure_Lititz_Dist Ctr_Samples_Labels_Read,NA,Add
crowewh3 ,NA,CPLITI01M_Secure_Lititz_Dist Ctr_Samples_Labels_Read,NA,Add
jschmid,NA,CPLITI01M_CLEAN SWEEP_JEFF GRUNDHOFFER,NA,Add
jschmid,NA,CPLITI01M_LITITZ_ENGINEERING_DEPARTMENT_DEFAULTS,NA,Add
jschmid,NA,CPLITI01M_PROGRAM FILES_LITITZ_MP2_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_ADMINISTRATION_RAW MAT_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_MICRO LAB_MICRO RESULTS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCOUNTING_MSMONEY TRNG_CHG,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY02_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY03_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY04_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY05_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY06_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY07_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_FY08_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_REPORTS_WKLY INVY_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_C AND M_CAP PRJS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_C AND M_PROJ INFO_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_PLANT ACCOUNTING_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_PURCHASING_PURCHORDFRM_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_FORECAST_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_LITITZ VACATION HRLY_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_AUTOCAD_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_CGILL ENERGY REPOR_REA,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_ENERGY FORECAST_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_ENGINEERING MTG_CHG,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_GLBL RSK INSURANC_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_ISO SF DRAFTS_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_HUMAN RES_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_HUMAN RES_EMPTRLOGS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_HUMAN RES_HRFORMS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_MAINTENANCE_SCHEDULE_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_HRLYPHONENUM_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_OIL SCHEDULE_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_OPERATIONS_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_PRODUCTREPORTS_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_REWORK_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SAFETY_EMERG PLAN_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SCHEDULE_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SCHEDULE_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_UNION INFO_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_WASTE REDUCTION_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_WASTE_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ANALYTICAL_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_CHGOVR PROC_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_FINISH PROD_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_HACCP_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_MICRO LAB_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ON HOLD_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_RAW MATERIALS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_REWORK_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_SUPPLIERS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_VISCOSITY_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_MOUNT JOY_ENGR_AUTOCAD_ELEC DWG_CHG,NA,Add
jschmid,NA,CPLITI01M_SECURE_MOUNT JOY_ENGR_AUTOCAD_MECH DWG_CHG,NA,Add
jschmid,NA,CPLITI01M_SECURE_MOUNT JOY_PRODUCTION_DAILYOPS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_MOUNT JOY_PRODUCTION_SCHEDULE_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MICRO RESULTS_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_PLANT_MAINTENANCE_ALLIED_CBM_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_POLICIES_BUSINESS TEAM PROCESS MANUAL_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_POLICIES_SAFETY_WSM_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_PROJECTS_STRATEGY_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_ADAGEMANUAL_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_CHOC MAN_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_COMP MAN_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_DCCOATINGMFG_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_GENERAL_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_DEPT MANUAL_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QUAL PROC_DOC_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_BLENDING_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_CHOC SHIP_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_GENERAL_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_LIQUOR_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_MOLDING SPEC_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_MOLDING_READ,NA,Add
jschmid,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_QA_CALIBRATION_READ,NA,Add
jschmid,NA,CPLITI01M_SHARED_LITITZ_PLANT_ENGINEERING_CHANGE,NA,Add
jschmid,NA,CPLITI01M_SHARED_LITITZ_PLANT_PRODUCTION_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_ADMINISTRATION_PALLET LABEL_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_ADMINISTRATION_QM_DCMAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_ADMINISTRATION_RAW MAT_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_ADMINISTRATION_RAW MAT_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_MICRO LAB_MICRO RESULTS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_REPORTS_WKLY INVY_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_PLANT ACCOUNTING_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_BD_CCSAP_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_BU PLAN_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_PURCHASING_PURCHORDFRM_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_PURCHASING_WHSE INVENT_CHANG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_CRT_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_COMPLAIN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_NEW ITEM INFO_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SUPPLY CHAIN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_LITITZ VACATION HRLY_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_PROD VAC SCHED_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_TANKER CHECK_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_CONTRACT INSURANC_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_ENGINEERING_ISO SF DRAFTS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_HUMAN RES_EMPTRLOGS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_HUMAN RES_HRFORMS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_HUMAN RES_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_MAINTENANCE_VIDEOCLIPS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3A_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3C_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_PANNING_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_WCDC_WRITE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_LABELS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_REWORK_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SAFETY_MSDS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SCHEDULE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_WASTE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_GRKNS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_PETERS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_WILBUR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_GRKNS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_LAB USE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_PETERS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_WILBUR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_GRKNS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_PETERS_REA,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_WLBR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_CO-PACKERS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_BRAZ_REA,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_FRANCE_RE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_HOLL_REA,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_IVORY_REA,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_LIBRA_REA,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_LAB USE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_PETERS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_RAWMATSPEC_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_WILBUR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_GRKNS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_PETERS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_WLBR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STOCK PROD_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ADAGECOA_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ANALYTICAL_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_CHGOVR PROC_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_FINISH PROD_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_HACCP_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_HACCP_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_MSDS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_MICRO LAB_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ON HOLD_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_RAW MATERIALS_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_REWORK_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_SUPPLIERS_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_VISCOSITY_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_WL HACCP_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_HERSHEY ENVRN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP LIST_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_GRKNS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_REA,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PROD DEV_PRJ_PROJ REQ_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_PURCHASING_COPACKERS_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_CHOCOLATE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_LIQUOR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_ADAGE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_BEAN YIELD PRJ_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_COAS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_COCOABEANS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_CUSTOMERFILES_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_DATABASE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_FOODSAFETY_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_LIQUOR_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MICRO RESULTS_CHG,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MICRO RESULTS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MISCELL. LAB FILES_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MOCK RECALLS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_PRODUCT FILES_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_QUALITY MEETINGS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_REWORK_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_PLANT_MAINTENANCE_ALLIED_CBM_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_PROJECTS_STRATEGY_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_DISTCENTER_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_LOGISTICS_DEPT MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_MAINTENANCE_DEPT MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_MICRO LAB_CALIB MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_MICRO LAB_DEPT MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_CHOCMAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_COCOAPP_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_SENSMAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_ADAGEMANUAL_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_CHOC MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_COMP MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_DCCOATINGMFG_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_GENERAL_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_PANNING_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PURCHASING_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CO-PACKER MAN_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CO-PACKER MAN_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CALIBRATION_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CALIBRATION_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CHEM HYGIENE_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CHEM HYGIENE_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_DEPT MANUAL_CHANGE,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_DEPT MANUAL_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QUAL PROC_AUDITS_READ,NA,Add
mmcleod,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QUAL PROC_CORRECT_READ,NA,Add
