User,UserDom,Group,GroupDom,Modify
kthomps2,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP SPECS_READ,NA,Add
kthomps2,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_READ,NA,Add
kthomps2,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_GRKNS_READ,NA,Add
kthomps2,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_REA,NA,Add
kthomps2,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_READ,NA,Add
jefrysin,NA,CPLITI01M_Secure_Lititz_Plant_Production_Schedule_Schedules_Chge,NA,Add
ksanford,NA,CPLITI01M_Secure_Lititz_Park Office_Sales_New Item Info_Change,NA,Add
ogarcia6,NA,CPLITI USERS,NA,Add
sdrake1,NA,CPLITI USERS,NA,Add
zpiefer1,NA,CPLITI01M_Secure_Lititz_Plant_Production_Schedule_LititzLiq_Chg,NA,Add
jchebet,NA,CPLITI01M_LITITZ_RESEARCH_DEPARTMENT_DEFAULTS,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3A_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3C_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_WCDC_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_INGREDIENT PRICING_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_HERSHEY_SENSORY_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_GRKNS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_PETERS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_WILBUR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NESTLE_SENSORY_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_GRKNS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_LAB USE_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_PETERS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_WILBUR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_GRKNS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_PETERS_REA,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_WLBR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_BRAZ_REA,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_FRANCE_RE,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_HOLL_REA,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_IVORY_REA,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_LIBRA_REA,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_LAB USE_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_PETERS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_RAWMATSPEC_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_WILBUR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_GRKNS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_PETERS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_WLBR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STOCK PROD_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PROD DEV_CALENDERS_CHANG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP LIST_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP SPECS_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_GRKNS_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_STKPRODSMP_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_EPPM_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_NW PRJSTAT_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_PRD COD BK_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_PRJ FORMUL_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PROJECT_COCOA PRJ_CHG,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PROD DEV_PRJ_PROJ REQ_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_CHOCOLATE_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_LIQUOR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_PROD INFO_SPECS_LIQUOR_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_CHOCMAN_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_COCOAPP_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_SENSMAN_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QUAL PROC_DEPT_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_MAXIMIZER_READ,NA,Add
jchebet,NA,CPLITI01M_SECURE_QM_QUALITY SYSTEMS MANUAL_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SHARED_HQ_FORMULAS_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SHARED_HQ_PURCHASE_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_CHANGE,NA,Add
jchebet,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_NOTGRK_READ,NA,Add
rhobson,NA,CPLITI01M_Secure_Policies_Safety_WSM_Read,NA,Add
arainvil,NA,CPLITI01M_Secure_Customer Profitability_Read,NA,Add
afrey,NA,CPLITI01M_LITITZ_SALES_DEPARTMENT_DEFAULTS,NA,Add
afrey,NA,CPLITI01M_PRINTER_ADMINISTRATORS,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_SAMPLES_LABELS_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ADMIN_NEWS LETTER_CHG,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_ADMIN SUPPORT_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_CALENDERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_GSS_ISO_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_INVENTORY_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_INVENTORY_RPTS_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_MARKETG_PETER_EXP_CHG,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_MARKETG_WILBUR_EXP_CHG,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_MARKETING_ART_FILES_CH,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_MARKETING_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_PRODUCT LABELS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_STOCK PRODUCTS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_VACSCHED_PETERS_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_VACSCHED_WILBUR_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_WSS_ISO_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_LABELS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_GRKNS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_PETERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_VELICHE_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_WILBUR_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_GRKNS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_LAB USE_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_PETERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_WILBUR_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_GRKNS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_PETERS_REA,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_WLBR_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_CO-PACKERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_BRAZ_REA,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_FRANCE_RE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_HOLL_REA,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_IVORY_REA,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_LIBRA_REA,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_LAB USE_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_PETERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_RAWMATSPEC_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_WILBUR_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_GRKNS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_PETERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_WLBR_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STOCK PROD_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PROD DEV_CALENDERS_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_REA,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_VELICHE_RD,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_EPPM_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PROD DEV_PRJ_PROJ REQ_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_PROD INFO_SPECS_LIQUOR_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_ADMIN MANUAL_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_ADMIN MANUAL_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_CUST SERV DEPT_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_LOGISTICS MANUAL_READ,NA,Add
afrey,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_MAXIMIZER_CHANGE,NA,Add
afrey,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_CHANGE,NA,Add
afrey,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_NOTGRK_READ,NA,Add
jschmid,NA,CPLITI01M_Secure_Lititz_Plant_Admin_Lititz Vacation Hrly_Change,NA,Add
jschmid,NA,CPLITI01M_Secure_Lititz_Plant_Admin_Presentations_Change,NA,Add
jschmid,NA,CPLITI01M_Secure_Lititz_Plant_Admin_Choc Dept OT_Change,NA,Add
mbrambi1,NA,CPLITI01M_LITITZ_SUPPLY CHAIN_DEFAULTS,NA,Add
mbrambi1,NA,CPLITI01M_LITITZ_WILBURCUSTOMERSERVICE_DEPT_DEFAULTS,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ADMIN_NEWS LETTER_CHG,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_COMPLAIN_CHANGE,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_RETDISLOGS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SUPPLY CHAIN_CHANGE,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SCHEDULE_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_GRKNS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_PETERS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_WILBUR_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_GRKNS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_LAB USE_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_PETERS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_WILBUR_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_GRKNS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_PETERS_REA,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_WLBR_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_CO-PACKERS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_BRAZ_REA,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_FRANCE_RE,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_HOLL_REA,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_IVORY_REA,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_LIBRA_REA,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_LAB USE_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_PETERS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_RAWMATSPEC_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_WILBUR_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_GRKNS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_PETERS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_WLBR_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STOCK PROD_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PROD DEV_CALENDERS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP LIST_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP SPECS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_GRKNS_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_REA,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_SQI_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_MOUNT JOY_PRODUCTION_SCHEDULE_READ,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_CUST SERV DEPT_CHANGE,NA,Add
mbrambi1,NA,CPLITI01M_SECURE_QM_QUALITY SYSTEMS MANUAL_READ,NA,Add
mbrambi1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_EDI_CHG,NA,Add
mbrambi1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_INVENTORY_CHG,NA,Add
mbrambi1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_ORDERS_CHG,NA,Add
mbrambi1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_RETURNS_CHG,NA,Add
roconigl,NA,CPLITI01M_Lititz_Supply Chain_Defaults,NA,Add
afrey,NA,CPLITI USER,NA,Add
betseyro,NA,CPLITI01M_Secure_Lititz_Park Office_Logistics_customs_change,NA,Add
roweidne,NA,CPLITI ADAGE REPORTS ,NA,Add
roweidne,NA,CPLITI ADAGE USERS ,NA,Add
roweidne,NA,CPLITI ALTIRIS USERS ,NA,Add
roweidne,NA,CPLITI USERS ,NA,Add
roweidne,NA,CPLITI01M_LITITZ_SUPPLY CHAIN_DEFAULTS ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_PURCHASING_WHSE INVENT_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SUPPLY CHAIN_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3A_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3C_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_PANNING_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_WCDC_WRITE ,NA,Add
roweidne,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_CHOCOLATE_READ ,NA,Add
roweidne,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_LIQUOR_READ ,NA,Add
roweidne,NA,CPLITI01M_SHARED_HQ_FUTURES_CHANGE ,NA,Add
roweidne,NA,CPLITI01M_SHARED_HQ_PURCHASE_CHANGE ,NA,Add
roweidne,NA,CPLITI01M_SHARED_LITITZ_PLANT_PRODUCTION_CHANGE ,NA,Add
jwarner1,NA,CPLITI USERS,NA,Add
jwarner1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_IT_TELECOMM_PBX DOC_CHG,NA,Add
jwarner1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_CALENDERS_READ,NA,Add
jwarner1,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_PROD VAC SCHED_READ,NA,Add
jwarner1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_ADMINISTRATION_CHANGE,NA,Add
bnagy,NA,CPLITI01M_Lititz_Supply Chain_Defaults,NA,Add
cvarner,NA,CPLITI AFORCE USERS,NA,Add
cvarner,NA,CPLITI USERS,NA,Add
cvarner,NA,CPLITI01M_LITITZ_LOGISTICS_DEPARTMENT_DEFAULTS,NA,Add
cvarner,NA,CPLITI01M_LITITZ_SUPPLY CHAIN_DEFAULTS,NA,Add
cvarner,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SUPPLY CHAIN_READ,NA,Add
cvarner,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_LOGISTICS_DEPT MAN_READ,NA,Add
