User,UserDom,Group,GroupDom,Modify
cvarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_INVENTORY ADJ_CHG,NA,Add
cvarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_INVENTORY_CHG,NA,Add
cvarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_PURCHASING_CHG,NA,Add
cvarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_RETURNS_CHG,NA,Add
cvarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_CHANGE,NA,Add
jweidma1,NA,CPLITI ADAGE USERS,NA,Add
jweidma1,NA,CPLITI USERS,NA,Add
jweidma1,NA,CPLITI01M_LITITZ_SUPPLY CHAIN_DEFAULTS,NA,Add
jweidma1,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_RETDISLOGS_READ,NA,Add
jweidma1,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_LOGISTICS_DEPT MAN_READ,NA,Add
jweidma1,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_DEPT MANUAL_READ,NA,Add
jweidma1,NA,CPLITI01M_SHARED_HQ_SALES_REPORT_CHANGE,NA,Add
jweidma1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_LOAD ORDERS_CHG,NA,Add
jweidma1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_RETURNS_CHG,NA,Add
jweidma1,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_CHANGE,NA,Add
sgarner,NA,CPLITI ADAGE USERS,NA,Add
sgarner,NA,CPLITI USERS,NA,Add
sgarner,NA,CPLITI01M_LITITZ_SUPPLY CHAIN_DEFAULTS,NA,Add
sgarner,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_RETDISLOGS_READ,NA,Add
sgarner,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_LOGISTICS_DEPT MAN_READ,NA,Add
sgarner,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_DEPT MANUAL_READ,NA,Add
sgarner,NA,CPLITI01M_SHARED_HQ_SALES_REPORT_CHANGE,NA,Add
sgarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_LOAD ORDERS_CHG,NA,Add
sgarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_REPORTS_RETURNS_CHG,NA,Add
sgarner,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_CHANGE,NA,Add
dstauffe,NA,CPLITI ADAGE REPORTS,NA,Add
dstauffe,NA,CPLITI ADAGE USERS,NA,Add
dstauffe,NA,CPLITI USERS,NA,Add
dstauffe,NA,CPLITI01M_LITITZ_PLANT_ADMINISTRATION_DEPARTMENT_DEFAULTS,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_MICRO LAB_MICRO RESULTS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_REPORTS_WKLY INVY_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_PLANT ACCOUNTING_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_PURCHASING_PURCHORDFRM_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_COMPLAIN_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_NEW ITEM INFO_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_CHOC DEPT OT_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_GERKENS APP LOGS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_LITITZ VACATION HRLY_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_LITITZ VACATION HRLY_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_PROD VAC SCHED_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_RESEARCH LOGS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_ADMIN_TANKER CHECK_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3A_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_3C_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_PANNING_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_REVISIONS_CHAN,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_WCDC_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_FORMULAS_WCDC_WRITE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_GMP INSPECTIONS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_LABELS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_PRODUCTREPORTS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_SCHEDULE_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_PRODUCTION_WASTE_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_GRKNS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_PETERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_VELICHE_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_WILBUR_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_GRKNS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_LAB USE_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_PETERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_WILBUR_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_GRKNS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_PETERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_WLBR_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_CO-PACKERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_BRAZ_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_FRANCE_RE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_HOLL_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_IVORY_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_LIBRA_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_LAB USE_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_PETERS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_RAWMATSPEC_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_VELICHE_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_WILBUR_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_GRKNS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_NOTGRK_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_PETERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_WLBR_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STOCK PROD_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ADAGECOA_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ANALYTICAL_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ANALYTICAL_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_CHGOVR PROC_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_FINISH PROD_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_FINISH PROD_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_MICRO LAB_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_MICRO LAB_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_ON HOLD_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_RAW MATERIALS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_RAW MATERIALS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_REWORK_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_REWORK_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_SUPPLIERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_SUPPLIERS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_VISCOSITY_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_QUAL ASSUR_VISCOSITY_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_HERSHEY ENVRN_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_HERSHEY ENVRN_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PROD DEV_CALENDERS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_GRKNS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_VELICHE_CH,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_SQI_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_NW PRJSTAT_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_NW PRJSTAT_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_PRD COD BK_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PRJ_CHOC_PRD COD BK_REA,NA,Add
dstauffe,NA,CPLITI01M_SECURE_LITITZ_PLNT_TCH_PRD DEV_PROJECT_COCOA PRJ_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_CHOCOLATE_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_CHOCOLATE_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_LIQUOR_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_PROD_FORMULAS_LIQUOR_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_PRODUCTION_LABELS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_PROD INFO_SPECS_LIQUOR_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_BEAN YIELD PRJ_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_COAS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MICRO RESULTS_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MISCELL. LAB FILES_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_MOCK RECALLS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_PRODUCT FILES_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_MOUNT JOY_TECH_QA_QUALITY MEETINGS_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_MICRO LAB_CALIB MAN_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_MICRO LAB_DEPT MAN_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_CHOCMAN_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_COCOAPP_CHG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PRDDEV_DEPTMAN_SENSMAN_CHNG,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_CHOC MAN_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_COMP MAN_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_DCCOATINGMFG_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_GENERAL_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_PROD_PANNING_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CO-PACKER MAN_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CALIBRATION_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_CHEM HYGIENE_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_QA_DEPT MANUAL_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_DEPT_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_LITITZ_MAN_DEPTS_SALES_MAXIMIZER_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_BLENDING_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_CHOC SHIP_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_GENERAL_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_LIQUOR_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_MOLDING SPEC_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_PROD_MOLDING_READ,NA,Add
dstauffe,NA,CPLITI01M_SECURE_QM_MOUNT JOY_MAN_DEPTS_QA_CALIBRATION_CHG,NA,Add
dstauffe,NA,CPLITI01M_SHARED_HQ_FORMULAS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_SPECIALTY_READ,NA,Add
dstauffe,NA,CPLITI01M_SHARED_LITITZ_PLANT_ADMINISTRATION_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SHARED_LITITZ_PLANT_TECHNICAL_COAS_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SHARED_LITITZ_PLANT_TECHNICAL_QUALITY ASSURANCE_CHANGE,NA,Add
dstauffe,NA,CPLITI01M_SHARED_POFF_SALES_WSS_MAX DOCS_CHANGE,NA,Add
cbest,NA,CPLITI USERS,NA,Add
cbest,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACCTG_BUDGETS_CHANGE,NA,Add
cbest,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_C AND M_ACTG INFO_READ,NA,Add
cbest,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_C AND M_CAP PRJS_READ,NA,Add
cbest,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_ACTG_C AND M_PROJ INFO_READ,NA,Add
cbest,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_ACCOUNTING_CHANGE,NA,Add
jsweeney,NA,CPLITI01M_Shared_Lititz_Plant_Technical_Quality Assurance_Change,NA,Add
akempeni,NA,CPLITI USERS,NA,Add
akempeni,NA,CPLITI01M_SECURE_CUSTOMER PROFITABILITY_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_DIST CTR_SAMPLES_LABELS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_BUDGET_CHANGE,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PARK OFFICE_SALES_NEW ITEM INFO_CHANGE,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_HERSHEY_SENSORY_RD,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_GRKNS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_PETERS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_VELICHE_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_LNCS_WILBUR_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NESTLE_SENSORY_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_GRKNS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_LAB USE_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_PETERS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_NUTDATA_WILBUR_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_GRKNS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_PETERS_REA,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SHELFLIFE_WLBR_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_CO-PACKERS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_BRAZ_REA,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_FRANCE_RE,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_HOLL_REA,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_IVORY_REA,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_GRKNS_LIBRA_REA,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_LAB USE_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_PETERS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_RAWMATSPEC_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_VELICHE_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_SPEC_WILBUR_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_GRKNS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_PETERS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_WLBR_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STOCK PROD_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP LIST_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_COMP SPECS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_KOSHER_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_GRKNS_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_PETERS_REA,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_WILBU_READ,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECHNICAL_PRODINFO_MSDS_VELICHE_RD,NA,Add
akempeni,NA,CPLITI01M_SECURE_PROJECTS_STRATEGY_CHANGE,NA,Add
akempeni,NA,CPLITI01M_SHARED_LITITZ_PARK OFFICE_SALES_CHANGE,NA,Add
akempeni,NA,CPLITI01M_SECURE_LITITZ_PLANT_TECH_PRODINFO_STMTS_NOTGRK_READ,NA,Add
